t[d],dt[d],T[C]
5816.883882,2.487811558,79.52287379
5819.371694,2.487811558,79.48962456
5821.859505,2.487811558,79.45638578
5824.347317,2.487811558,79.42315747
5826.835128,2.487811558,79.38993965
5829.32294,2.487811558,79.35673233
5831.810751,2.487811558,79.32353554
5834.298563,2.487811558,79.29034931
5836.786374,2.487811558,79.25717364
5839.274186,2.487811558,79.22400857
5841.761998,2.487811558,79.19085411
5844.249809,2.487811558,79.15771028
5846.737621,2.487811558,79.12457711
5849.225432,2.487811558,79.09145462
5851.713244,2.487811558,79.05834283
5854.201055,2.487811558,79.02524176
5856.688867,2.487811558,78.99215144
5859.176678,2.487811558,78.95907189
5861.66449,2.487811558,78.92600313
5864.152302,2.487811558,78.89294519
5866.640113,2.487811558,78.85989808
5869.127925,2.487811558,78.82686183
5871.615736,2.487811558,78.79383648
5874.103548,2.487811558,78.76082202
5876.591359,2.487811558,78.72781851
5879.079171,2.487811558,78.69482595
5881.566983,2.487811558,78.66184437
5884.054794,2.487811558,78.62887379
5886.542606,2.487811558,78.59591424
5889.030417,2.487811558,78.56296575
5891.518229,2.487811558,78.53002834
5894.00604,2.487811558,78.49710202
5896.493852,2.487811558,78.46418684
5898.981663,2.487811558,78.4312828
5901.469475,2.487811558,78.39838994
5903.957287,2.487811558,78.36550829
5906.445098,2.487811558,78.33263785
5908.93291,2.487811558,78.29977867
5911.420721,2.487811558,78.26693076
5913.908533,2.487811558,78.23409416
5916.396344,2.487811558,78.20126888
5918.884156,2.487811558,78.16845494
5921.371967,2.487811558,78.13565239
5923.859779,2.487811558,78.10286123
5926.347591,2.487811558,78.0700815
5928.835402,2.487811558,78.03731322
5931.323214,2.487811558,78.00455642
5933.811025,2.487811558,77.97181111
5936.298837,2.487811558,77.93907734
5938.786648,2.487811558,77.90635511
5941.27446,2.487811558,77.87364446
5943.762271,2.487811558,77.84094541
5946.250083,2.487811558,77.80825798
5948.737895,2.487811558,77.77558221
5951.225706,2.487811558,77.74291811
5953.713518,2.487811558,77.71026572
5956.201329,2.487811558,77.67762505
5958.689141,2.487811558,77.64499613
5961.176952,2.487811558,77.61237899
5963.664764,2.487811558,77.57977365
5966.152575,2.487811558,77.54718014
5968.640387,2.487811558,77.51459848
5971.128199,2.487811558,77.48202869
5973.61601,2.487811558,77.44947081
5976.103822,2.487811558,77.41692486
5978.591633,2.487811558,77.38439085
5981.079445,2.487811558,77.35186882
5983.567256,2.487811558,77.31935879
5986.055068,2.487811558,77.28686079
5988.54288,2.487811558,77.25437484
5991.030691,2.487811558,77.22190096
5993.518503,2.487811558,77.18943918
5996.006314,2.487811558,77.15698953
5998.494126,2.487811558,77.12455202
6000.981937,2.487811558,77.09212669
6003.469749,2.487811558,77.05971355
6005.95756,2.487811558,77.02731264
6008.445372,2.487811558,76.99492397
6010.933184,2.487811558,76.96254758
6013.420995,2.487811558,76.93018348
6015.908807,2.487811558,76.89783169
6018.396618,2.487811558,76.86549226
6020.88443,2.487811558,76.83316518
6023.372241,2.487811558,76.8008505
6025.860053,2.487811558,76.76854824
6028.347864,2.487811558,76.73625841
6030.835676,2.487811558,76.70398105
6033.323488,2.487811558,76.67171617
6035.811299,2.487811558,76.63946381
6038.299111,2.487811558,76.60722398
6040.786922,2.487811558,76.5749967
6043.274734,2.487811558,76.54278201
6045.762545,2.487811558,76.51057992
6048.250357,2.487811558,76.47839046
6050.738168,2.487811558,76.44621366
6053.22598,2.487811558,76.41404953
6055.713792,2.487811558,76.38189809
6058.201603,2.487811558,76.34975938
6060.689415,2.487811558,76.31763341
6063.177226,2.487811558,76.28552021
6065.665038,2.487811558,76.25341981
6068.152849,2.487811558,76.22133221
6070.640661,2.487811558,76.18925745
6073.128473,2.487811558,76.15719555
6075.616284,2.487811558,76.12514654
6078.104096,2.487811558,76.09311042
6080.591907,2.487811558,76.06108724
6083.079719,2.487811558,76.029077
6085.56753,2.487811558,75.99707974
6088.055342,2.487811558,75.96509547
6090.543153,2.487811558,75.93312422
6093.030965,2.487811558,75.90116601
6095.518777,2.487811558,75.86922086
6098.006588,2.487811558,75.83728879
6100.4944,2.487811558,75.80536983
6102.982211,2.487811558,75.773464
6105.470023,2.487811558,75.74157131
6107.957834,2.487811558,75.7096918
6110.445646,2.487811558,75.67782548
6112.933457,2.487811558,75.64597238
6115.421269,2.487811558,75.61413251
6117.909081,2.487811558,75.5823059
6120.396892,2.487811558,75.55049257
6122.884704,2.487811558,75.51869254
6125.372515,2.487811558,75.48690583
6127.860327,2.487811558,75.45513246
6130.348138,2.487811558,75.42337246
6132.83595,2.487811558,75.39162585
6135.323761,2.487811558,75.35989264
6137.811573,2.487811558,75.32817287
6140.299385,2.487811558,75.29646653
6142.787196,2.487811558,75.26477367
6145.275008,2.487811558,75.2330943
6147.762819,2.487811558,75.20142844
6150.250631,2.487811558,75.16977612
6152.738442,2.487811558,75.13813734
6155.226254,2.487811558,75.10651214
6157.714065,2.487811558,75.07490053
6160.201877,2.487811558,75.04330253
6162.689689,2.487811558,75.01171817
6165.1775,2.487811558,74.98014746
6167.665312,2.487811558,74.94859043
6170.153123,2.487811558,74.91704709
6172.640935,2.487811558,74.88551746
6175.128746,2.487811558,74.85400157
6177.616558,2.487811558,74.82249943
6180.10437,2.487811558,74.79101107
6182.592181,2.487811558,74.7595365
6185.079993,2.487811558,74.72807574
6187.567804,2.487811558,74.69662881
6190.055616,2.487811558,74.66519574
6192.543427,2.487811558,74.63377653
6195.031239,2.487811558,74.60237122
6197.51905,2.487811558,74.57097982
6200.006862,2.487811558,74.53960234
6202.494674,2.487811558,74.50823882
6204.982485,2.487811558,74.47688926
6207.470297,2.487811558,74.44555369
6209.958108,2.487811558,74.41423212
6212.44592,2.487811558,74.38292458
6214.933731,2.487811558,74.35163108
6217.421543,2.487811558,74.32035164
6219.909354,2.487811558,74.28908628
6222.397166,2.487811558,74.25783502
6224.884978,2.487811558,74.22659787
6227.372789,2.487811558,74.19537486
6229.860601,2.487811558,74.16416601
6232.348412,2.487811558,74.13297132
6234.836224,2.487811558,74.10179083
6237.324035,2.487811558,74.07062454
6239.811847,2.487811558,74.03947248
6242.299658,2.487811558,74.00833467
6244.78747,2.487811558,73.97721111
6247.275282,2.487811558,73.94610184
6249.763093,2.487811558,73.91500687
6252.250905,2.487811558,73.8839262
6254.738716,2.487811558,73.85285988
6257.226528,2.487811558,73.8218079
6259.714339,2.487811558,73.79077029
6262.202151,2.487811558,73.75974706
6264.689963,2.487811558,73.72873824
6267.177774,2.487811558,73.69774384
6269.665586,2.487811558,73.66676388
6272.153397,2.487811558,73.63579836
6274.641209,2.487811558,73.60484732
6277.12902,2.487811558,73.57391077
6279.616832,2.487811558,73.54298873
6282.104643,2.487811558,73.5120812
6284.592455,2.487811558,73.48118822
6287.080267,2.487811558,73.45030978
6289.568078,2.487811558,73.41944593
6292.05589,2.487811558,73.38859666
6294.543701,2.487811558,73.35776199
6297.031513,2.487811558,73.32694195
6299.519324,2.487811558,73.29613654
6302.007136,2.487811558,73.26534579
6304.494947,2.487811558,73.23456971
6306.982759,2.487811558,73.20380831
6309.470571,2.487811558,73.17306162
6311.958382,2.487811558,73.14232964
6314.446194,2.487811558,73.1116124
6316.934005,2.487811558,73.08090991
6319.421817,2.487811558,73.05022219
6321.909628,2.487811558,73.01954924
6324.39744,2.487811558,72.9888911
6326.885251,2.487811558,72.95824777
6329.373063,2.487811558,72.92761926
6331.860875,2.487811558,72.8970056
6334.348686,2.487811558,72.8664068
6336.836498,2.487811558,72.83582288
6339.324309,2.487811558,72.80525384
6341.812121,2.487811558,72.77469971
6344.299932,2.487811558,72.7441605
6346.787744,2.487811558,72.71363622
6349.275555,2.487811558,72.6831269
6351.763367,2.487811558,72.65263254
6354.251179,2.487811558,72.62215316
6356.73899,2.487811558,72.59168877
6359.226802,2.487811558,72.5612394
6361.714613,2.487811558,72.53080504
6364.202425,2.487811558,72.50038573
6366.690236,2.487811558,72.46998147
6369.178048,2.487811558,72.43959228
6371.66586,2.487811558,72.40921817
6374.153671,2.487811558,72.37885915
6376.641483,2.487811558,72.34851525
6379.129294,2.487811558,72.31818647
6381.617106,2.487811558,72.28787283
6384.104917,2.487811558,72.25757434
6386.592729,2.487811558,72.22729102
6389.08054,2.487811558,72.19702288
6391.568352,2.487811558,72.16676993
6394.056164,2.487811558,72.13653219
6396.543975,2.487811558,72.10630967
6399.031787,2.487811558,72.07610239
6401.519598,2.487811558,72.04591036
6404.00741,2.487811558,72.01573359
6406.495221,2.487811558,71.9855721
6408.983033,2.487811558,71.9554259
6411.470844,2.487811558,71.925295
6413.958656,2.487811558,71.89517942
6416.446468,2.487811558,71.86507916
6418.934279,2.487811558,71.83499425
6421.422091,2.487811558,71.80492469
6423.909902,2.487811558,71.7748705
6426.397714,2.487811558,71.7448317
6428.885525,2.487811558,71.71480828
6431.373337,2.487811558,71.68480028
6433.861148,2.487811558,71.65480769
6436.34896,2.487811558,71.62483054
6438.836772,2.487811558,71.59486883
6441.324583,2.487811558,71.56492258
6443.812395,2.487811558,71.5349918
6446.300206,2.487811558,71.5050765
6448.788018,2.487811558,71.4751767
6451.275829,2.487811558,71.4452924
6453.763641,2.487811558,71.41542363
6456.251452,2.487811558,71.38557038
6458.739264,2.487811558,71.35573268
6461.227076,2.487811558,71.32591054
6463.714887,2.487811558,71.29610396
6466.202699,2.487811558,71.26631296
6468.69051,2.487811558,71.23653755
6471.178322,2.487811558,71.20677775
6473.666133,2.487811558,71.17703356
6476.153945,2.487811558,71.147305
6478.641757,2.487811558,71.11759208
6481.129568,2.487811558,71.0878948
6483.61738,2.487811558,71.05821319
6486.105191,2.487811558,71.02854725
6488.593003,2.487811558,70.99889699
6491.080814,2.487811558,70.96926243
6493.568626,2.487811558,70.93964358
6496.056437,2.487811558,70.91004044
6498.544249,2.487811558,70.88045303
6501.032061,2.487811558,70.85088137
6503.519872,2.487811558,70.82132545
6506.007684,2.487811558,70.79178529
6508.495495,2.487811558,70.76226091
6510.983307,2.487811558,70.73275231
6513.471118,2.487811558,70.70325951
6515.95893,2.487811558,70.67378251
6518.446741,2.487811558,70.64432132
6520.934553,2.487811558,70.61487596
6523.422365,2.487811558,70.58544644
6525.910176,2.487811558,70.55603276
6528.397988,2.487811558,70.52663495
6530.885799,2.487811558,70.497253
6533.373611,2.487811558,70.46788692
6535.861422,2.487811558,70.43853674
6538.349234,2.487811558,70.40920245
6540.837045,2.487811558,70.37988408
6543.324857,2.487811558,70.35058162
6545.812669,2.487811558,70.32129509
6548.30048,2.487811558,70.2920245
6550.788292,2.487811558,70.26276985
6553.276103,2.487811558,70.23353116
6555.763915,2.487811558,70.20430845
6558.251726,2.487811558,70.1751017
6560.739538,2.487811558,70.14591095
6563.22735,2.487811558,70.11673619
6565.715161,2.487811558,70.08757744
6568.202973,2.487811558,70.0584347
6570.690784,2.487811558,70.02930799
6573.178596,2.487811558,70.00019731
6575.666407,2.487811558,69.97110268
6578.154219,2.487811558,69.9420241
6580.64203,2.487811558,69.91296158
6583.129842,2.487811558,69.88391513
6585.617654,2.487811558,69.85488476
6588.105465,2.487811558,69.82587048
6590.593277,2.487811558,69.79687229
6593.081088,2.487811558,69.76789022
6595.5689,2.487811558,69.73892426
6598.056711,2.487811558,69.70997442
6600.544523,2.487811558,69.68104072
6603.032334,2.487811558,69.65212315
6605.520146,2.487811558,69.62322174
6608.007958,2.487811558,69.59433649
6610.495769,2.487811558,69.5654674
6612.983581,2.487811558,69.53661449
6615.471392,2.487811558,69.50777776
6617.959204,2.487811558,69.47895723
6620.447015,2.487811558,69.45015289
6622.934827,2.487811558,69.42136476
6625.422638,2.487811558,69.39259286
6627.91045,2.487811558,69.36383717
6630.398262,2.487811558,69.33509772
6632.886073,2.487811558,69.30637451
6635.373885,2.487811558,69.27766754
6637.861696,2.487811558,69.24897684
6640.349508,2.487811558,69.2203024
6642.837319,2.487811558,69.19164423
6645.325131,2.487811558,69.16300234
6647.812942,2.487811558,69.13437673
6650.300754,2.487811558,69.10576743
6652.788566,2.487811558,69.07717442
6655.276377,2.487811558,69.04859773
6657.764189,2.487811558,69.02003735
6660.252,2.487811558,68.9914933
6662.739812,2.487811558,68.96296558
6665.227623,2.487811558,68.9344542
6667.715435,2.487811558,68.90595916
6670.203247,2.487811558,68.87748048
6672.691058,2.487811558,68.84901816
6675.17887,2.487811558,68.82057221
6677.666681,2.487811558,68.79214263
6680.154493,2.487811558,68.76372944
6682.642304,2.487811558,68.73533263
6685.130116,2.487811558,68.70695222
6687.617927,2.487811558,68.67858821
6690.105739,2.487811558,68.65024061
6692.593551,2.487811558,68.62190943
6695.081362,2.487811558,68.59359467
6697.569174,2.487811558,68.56529633
6700.056985,2.487811558,68.53701444
6702.544797,2.487811558,68.50874898
6705.032608,2.487811558,68.48049998
6707.52042,2.487811558,68.45226743
6710.008231,2.487811558,68.42405134
6712.496043,2.487811558,68.39585171
6714.983855,2.487811558,68.36766856
6717.471666,2.487811558,68.33950189
6719.959478,2.487811558,68.31135171
6722.447289,2.487811558,68.28321802
6724.935101,2.487811558,68.25510082
6727.422912,2.487811558,68.22700013
6729.910724,2.487811558,68.19891595
6732.398535,2.487811558,68.17084829
6734.886347,2.487811558,68.14279715
6737.374159,2.487811558,68.11476253
6739.86197,2.487811558,68.08674445
6742.349782,2.487811558,68.0587429
6744.837593,2.487811558,68.0307579
6747.325405,2.487811558,68.00278945
6749.813216,2.487811558,67.97483756
6752.301028,2.487811558,67.94690222
6754.78884,2.487811558,67.91898346
6757.276651,2.487811558,67.89108126
6759.764463,2.487811558,67.86319564
6762.252274,2.487811558,67.8353266
6764.740086,2.487811558,67.80747415
6767.227897,2.487811558,67.77963829
6769.715709,2.487811558,67.75181903
6772.20352,2.487811558,67.72401638
6774.691332,2.487811558,67.69623033
6777.179144,2.487811558,67.66846089
6779.666955,2.487811558,67.64070807
6782.154767,2.487811558,67.61297188
6784.642578,2.487811558,67.58525231
6787.13039,2.487811558,67.55754937
6789.618201,2.487811558,67.52986307
6792.106013,2.487811558,67.50219341
6794.593824,2.487811558,67.4745404
6797.081636,2.487811558,67.44690404
6799.569448,2.487811558,67.41928433
6802.057259,2.487811558,67.39168129
6804.545071,2.487811558,67.3640949
6807.032882,2.487811558,67.33652519
6809.520694,2.487811558,67.30897215
6812.008505,2.487811558,67.28143579
6814.496317,2.487811558,67.25391611
6816.984128,2.487811558,67.22641311
6819.47194,2.487811558,67.19892681
6821.959752,2.487811558,67.1714572
6824.447563,2.487811558,67.14400429
6826.935375,2.487811558,67.11656808
6829.423186,2.487811558,67.08914857
6831.910998,2.487811558,67.06174578
6834.398809,2.487811558,67.0343597
6836.886621,2.487811558,67.00699034
6839.374432,2.487811558,66.9796377
6841.862244,2.487811558,66.95230178
6844.350056,2.487811558,66.9249826
6846.837867,2.487811558,66.89768015
6849.325679,2.487811558,66.87039443
6851.81349,2.487811558,66.84312546
6854.301302,2.487811558,66.81587323
6856.789113,2.487811558,66.78863774
6859.276925,2.487811558,66.76141901
6861.764737,2.487811558,66.73421703
6864.252548,2.487811558,66.70703181
6866.74036,2.487811558,66.67986335
6869.228171,2.487811558,66.65271165
6871.715983,2.487811558,66.62557673
6874.203794,2.487811558,66.59845857
6876.691606,2.487811558,66.57135718
6879.179417,2.487811558,66.54427257
6881.667229,2.487811558,66.51720475
6884.155041,2.487811558,66.4901537
6886.642852,2.487811558,66.46311944
6889.130664,2.487811558,66.43610197
6891.618475,2.487811558,66.40910129
6894.106287,2.487811558,66.38211741
6896.594098,2.487811558,66.35515032
6899.08191,2.487811558,66.32820003
6901.569721,2.487811558,66.30126655
6904.057533,2.487811558,66.27434987
6906.545345,2.487811558,66.24745
6909.033156,2.487811558,66.22056694
6911.520968,2.487811558,66.19370069
6914.008779,2.487811558,66.16685126
6916.496591,2.487811558,66.14001865
6918.984402,2.487811558,66.11320286
6921.472214,2.487811558,66.08640389
6923.960025,2.487811558,66.05962174
6926.447837,2.487811558,66.03285643
6928.935649,2.487811558,66.00610794
6931.42346,2.487811558,65.97937629
6933.911272,2.487811558,65.95266147
6936.399083,2.487811558,65.92596348
6938.886895,2.487811558,65.89928234
6941.374706,2.487811558,65.87261804
6943.862518,2.487811558,65.84597057
6946.35033,2.487811558,65.81933996
6948.838141,2.487811558,65.79272619
6951.325953,2.487811558,65.76612927
6953.813764,2.487811558,65.7395492
6956.301576,2.487811558,65.71298598
6958.789387,2.487811558,65.68643961
6961.277199,2.487811558,65.6599101
6963.76501,2.487811558,65.63339745
6966.252822,2.487811558,65.60690166
6968.740634,2.487811558,65.58042273
6971.228445,2.487811558,65.55396066
6973.716257,2.487811558,65.52751545
6976.204068,2.487811558,65.50108711
6978.69188,2.487811558,65.47467564
6981.179691,2.487811558,65.44828103
6983.667503,2.487811558,65.4219033
6986.155314,2.487811558,65.39554243
6988.643126,2.487811558,65.36919844
6991.130938,2.487811558,65.34287132
6993.618749,2.487811558,65.31656108
6996.106561,2.487811558,65.29026771
6998.594372,2.487811558,65.26399122
7001.082184,2.487811558,65.23773161
7003.569995,2.487811558,65.21148887
7006.057807,2.487811558,65.18526302
7008.545618,2.487811558,65.15905405
7011.03343,2.487811558,65.13286196
7013.521242,2.487811558,65.10668676
7016.009053,2.487811558,65.08052844
7018.496865,2.487811558,65.054387
7020.984676,2.487811558,65.02826245
7023.472488,2.487811558,65.00215479
7025.960299,2.487811558,64.97606401
7028.448111,2.487811558,64.94999012
7030.935922,2.487811558,64.92393312
7033.423734,2.487811558,64.89789302
7035.911546,2.487811558,64.8718698
7038.399357,2.487811558,64.84586347
7040.887169,2.487811558,64.81987403
7043.37498,2.487811558,64.79390149
7045.862792,2.487811558,64.76794584
7048.350603,2.487811558,64.74200708
7050.838415,2.487811558,64.71608521
7053.326227,2.487811558,64.69018024
7055.814038,2.487811558,64.66429216
7058.30185,2.487811558,64.63842097
7060.789661,2.487811558,64.61256668
7063.277473,2.487811558,64.58672928
7065.765284,2.487811558,64.56090878
7068.253096,2.487811558,64.53510518
7070.740907,2.487811558,64.50931846
7073.228719,2.487811558,64.48354865
7075.716531,2.487811558,64.45779573
7078.204342,2.487811558,64.4320597
7080.692154,2.487811558,64.40634057
7083.179965,2.487811558,64.38063833
7085.667777,2.487811558,64.35495299
7088.155588,2.487811558,64.32928454
7090.6434,2.487811558,64.30363299
7093.131211,2.487811558,64.27799834
7095.619023,2.487811558,64.25238057
7098.106835,2.487811558,64.22677971
7100.594646,2.487811558,64.20119573
7103.082458,2.487811558,64.17562865
7105.570269,2.487811558,64.15007846
7108.058081,2.487811558,64.12454517
7110.545892,2.487811558,64.09902876
7113.033704,2.487811558,64.07352925
7115.521515,2.487811558,64.04804663
7118.009327,2.487811558,64.0225809
7120.497139,2.487811558,63.99713206
7122.98495,2.487811558,63.97170011
7125.472762,2.487811558,63.94628505
7127.960573,2.487811558,63.92088688
7130.448385,2.487811558,63.8955056
7132.936196,2.487811558,63.8701412
7135.424008,2.487811558,63.84479369
7137.91182,2.487811558,63.81946306
7140.399631,2.487811558,63.79414932
7142.887443,2.487811558,63.76885246
7145.375254,2.487811558,63.74357249
7147.863066,2.487811558,63.7183094
7150.350877,2.487811558,63.69306319
7152.838689,2.487811558,63.66783386
7155.3265,2.487811558,63.64262141
7157.814312,2.487811558,63.61742583
7160.302124,2.487811558,63.59224714
7162.789935,2.487811558,63.56708532
7165.277747,2.487811558,63.54194037
7167.765558,2.487811558,63.5168123
7170.25337,2.487811558,63.4917011
7172.741181,2.487811558,63.46660678
7175.228993,2.487811558,63.44152932
7177.716804,2.487811558,63.41646873
7180.204616,2.487811558,63.39142501
7182.692428,2.487811558,63.36639816
7185.180239,2.487811558,63.34138817
7187.668051,2.487811558,63.31639504
7190.155862,2.487811558,63.29141878
7192.643674,2.487811558,63.26645937
7195.131485,2.487811558,63.24151683
7197.619297,2.487811558,63.21659114
7200.107108,2.487811558,63.19168231
7202.59492,2.487811558,63.16679033
7205.082732,2.487811558,63.14191521
7207.570543,2.487811558,63.11705694
7210.058355,2.487811558,63.09221552
7212.546166,2.487811558,63.06739094
7215.033978,2.487811558,63.04258322
7217.521789,2.487811558,63.01779233
7220.009601,2.487811558,62.99301829
7222.497412,2.487811558,62.96826109
7224.985224,2.487811558,62.94352073
7227.473036,2.487811558,62.91879721
7229.960847,2.487811558,62.89409052
7232.448659,2.487811558,62.86940067
7234.93647,2.487811558,62.84472764
7237.424282,2.487811558,62.82007145
7239.912093,2.487811558,62.79543208
7242.399905,2.487811558,62.77080954
7244.887717,2.487811558,62.74620383
7247.375528,2.487811558,62.72161493
7249.86334,2.487811558,62.69704286
7252.351151,2.487811558,62.6724876
7254.838963,2.487811558,62.64794916
7257.326774,2.487811558,62.62342753
7259.814586,2.487811558,62.59892271
7262.302397,2.487811558,62.5744347
7264.790209,2.487811558,62.54996349
7267.278021,2.487811558,62.52550909
7269.765832,2.487811558,62.50107149
7272.253644,2.487811558,62.47665069
7274.741455,2.487811558,62.45224669
7277.229267,2.487811558,62.42785948
7279.717078,2.487811558,62.40348906
7282.20489,2.487811558,62.37913543
7284.692701,2.487811558,62.35479859
7287.180513,2.487811558,62.33047854
7289.668325,2.487811558,62.30617526
7292.156136,2.487811558,62.28188877
7294.643948,2.487811558,62.25761905
7297.131759,2.487811558,62.23336611
7299.619571,2.487811558,62.20912994
7300.000015,0.380443796,62.19498532
7302.488281,2.488266157,62.18125601
7304.976547,2.488266157,62.1570952
7307.464813,2.488266157,62.13299038
7309.953079,2.488266157,62.10889331
7312.441345,2.488266157,62.0848173
7314.929612,2.488266157,62.06076025
7317.417878,2.488266157,62.03672176
7319.906144,2.488266157,62.01270146
7322.39441,2.488266157,61.98869899
7324.882676,2.488266157,61.96471402
7327.370942,2.488266157,61.94074627
7329.859208,2.488266157,61.91679547
7332.347475,2.488266157,61.8928614
7334.835741,2.488266157,61.86894387
7337.324007,2.488266157,61.84504268
7339.812273,2.488266157,61.8211577
7342.300539,2.488266157,61.79728879
7344.788805,2.488266157,61.77343584
7347.277072,2.488266157,61.74959874
7349.765338,2.488266157,61.72577742
7352.253604,2.488266157,61.70197181
7354.74187,2.488266157,61.67818183
7357.230136,2.488266157,61.65440746
7359.718402,2.488266157,61.63064863
7362.206669,2.488266157,61.60690533
7364.694935,2.488266157,61.58317752
7367.183201,2.488266157,61.55946518
7369.671467,2.488266157,61.53576831
7372.159733,2.488266157,61.51208689
7374.647999,2.488266157,61.48842091
7377.136265,2.488266157,61.46477038
7379.624532,2.488266157,61.44113529
7382.112798,2.488266157,61.41751565
7384.601064,2.488266157,61.39391147
7387.08933,2.488266157,61.37032275
7389.577596,2.488266157,61.3467495
7392.065862,2.488266157,61.32319174
7394.554129,2.488266157,61.29964948
7397.042395,2.488266157,61.27612273
7399.530661,2.488266157,61.2526115
7402.018927,2.488266157,61.22911582
7404.507193,2.488266157,61.20563569
7406.995459,2.488266157,61.18217113
7409.483726,2.488266157,61.15872217
7411.971992,2.488266157,61.1352888
7414.460258,2.488266157,61.11187106
7416.948524,2.488266157,61.08846896
7419.43679,2.488266157,61.06508251
7421.925056,2.488266157,61.04171174
7424.413322,2.488266157,61.01835665
7426.901589,2.488266157,60.99501726
7429.389855,2.488266157,60.97169359
7431.878121,2.488266157,60.94838565
7434.366387,2.488266157,60.92509346
7436.854653,2.488266157,60.90181703
7439.342919,2.488266157,60.87855638
7441.831186,2.488266157,60.85531152
7444.319452,2.488266157,60.83208247
7446.807718,2.488266157,60.80886922
7449.295984,2.488266157,60.78567181
7451.78425,2.488266157,60.76249024
7454.272516,2.488266157,60.73932452
7456.760782,2.488266157,60.71617467
7459.249049,2.488266157,60.69304069
7461.737315,2.488266157,60.6699226
7464.225581,2.488266157,60.6468204
7466.713847,2.488266157,60.62373411
7469.202113,2.488266157,60.60066373
7471.690379,2.488266157,60.57760928
7474.178646,2.488266157,60.55457076
7476.666912,2.488266157,60.53154818
7479.155178,2.488266157,60.50854154
7481.643444,2.488266157,60.48555087
7484.13171,2.488266157,60.46257615
7486.619976,2.488266157,60.43961741
7489.108243,2.488266157,60.41667464
7491.596509,2.488266157,60.39374785
7494.084775,2.488266157,60.37083705
7496.573041,2.488266157,60.34794224
7499.061307,2.488266157,60.32506343
7501.549573,2.488266157,60.30220062
7504.037839,2.488266157,60.27935382
7506.526106,2.488266157,60.25652303
7509.014372,2.488266157,60.23370826
7511.502638,2.488266157,60.2109095
7513.990904,2.488266157,60.18812677
7516.47917,2.488266157,60.16536006
7518.967436,2.488266157,60.14260938
7521.455703,2.488266157,60.11987474
7523.943969,2.488266157,60.09715612
7526.432235,2.488266157,60.07445355
7528.920501,2.488266157,60.05176701
7531.408767,2.488266157,60.02909651
7533.897033,2.488266157,60.00644205
7536.3853,2.488266157,59.98380364
7538.873566,2.488266157,59.96118127
7541.361832,2.488266157,59.93857494
7543.850098,2.488266157,59.91598466
7546.338364,2.488266157,59.89341043
7548.82663,2.488266157,59.87085224
7551.314896,2.488266157,59.84831011
7553.803163,2.488266157,59.82578402
7556.291429,2.488266157,59.80327397
7558.779695,2.488266157,59.78077998
7561.267961,2.488266157,59.75830203
7563.756227,2.488266157,59.73584013
7566.244493,2.488266157,59.71339428
7568.73276,2.488266157,59.69096447
7571.221026,2.488266157,59.66855071
7573.709292,2.488266157,59.64615299
7576.197558,2.488266157,59.62377132
7578.685824,2.488266157,59.60140568
7581.17409,2.488266157,59.57905609
7583.662356,2.488266157,59.55672254
7586.150623,2.488266157,59.53440503
7588.638889,2.488266157,59.51210355
7591.127155,2.488266157,59.4898181
7593.615421,2.488266157,59.46754869
7596.103687,2.488266157,59.44529531
7598.591953,2.488266157,59.42305796
7601.08022,2.488266157,59.40083664
7603.568486,2.488266157,59.37863134
7606.056752,2.488266157,59.35644207
7608.545018,2.488266157,59.33426881
7611.033284,2.488266157,59.31211157
7613.52155,2.488266157,59.28997035
7616.009817,2.488266157,59.26784514
7618.498083,2.488266157,59.24573595
7620.986349,2.488266157,59.22364276
7623.474615,2.488266157,59.20156557
7625.962881,2.488266157,59.17950439
7628.451147,2.488266157,59.1574592
7630.939413,2.488266157,59.13543002
7633.42768,2.488266157,59.11341682
7635.915946,2.488266157,59.09141962
7638.404212,2.488266157,59.06943841
7640.892478,2.488266157,59.04747318
7643.380744,2.488266157,59.02552393
7645.86901,2.488266157,59.00359065
7648.357277,2.488266157,58.98167336
7650.845543,2.488266157,58.95977203
7653.333809,2.488266157,58.93788667
7655.822075,2.488266157,58.91601727
7658.310341,2.488266157,58.89416384
7660.798607,2.488266157,58.87232636
7663.286874,2.488266157,58.85050484
7665.77514,2.488266157,58.82869927
7668.263406,2.488266157,58.80690964
7670.751672,2.488266157,58.78513595
7673.239938,2.488266157,58.76337821
7675.728204,2.488266157,58.74163639
7678.21647,2.488266157,58.71991051
7680.704737,2.488266157,58.69820056
7683.193003,2.488266157,58.67650653
7685.681269,2.488266157,58.65482842
7688.169535,2.488266157,58.63316622
7690.657801,2.488266157,58.61151994
7693.146067,2.488266157,58.58988956
7695.634334,2.488266157,58.56827508
7698.1226,2.488266157,58.54667651
7700.610866,2.488266157,58.52509383
7703.099132,2.488266157,58.50352703
7705.587398,2.488266157,58.48197613
7708.075664,2.488266157,58.46044111
7710.56393,2.488266157,58.43892196
7713.052197,2.488266157,58.41741869
7715.540463,2.488266157,58.39593129
7718.028729,2.488266157,58.37445975
7720.516995,2.488266157,58.35300407
7723.005261,2.488266157,58.33156425
7725.493527,2.488266157,58.31014028
7727.981794,2.488266157,58.28873215
7730.47006,2.488266157,58.26733987
7732.958326,2.488266157,58.24596342
7735.446592,2.488266157,58.22460281
7737.934858,2.488266157,58.20325803
7740.423124,2.488266157,58.18192907
7742.911391,2.488266157,58.16061593
7745.399657,2.488266157,58.13931861
